num,store,address,review,score
2197,플로우스,제주특별자치도 서귀포시 예래해안로 550 3층,7,4.3
2198,맛있수다,제주특별자치도 서귀포시 예래로 50,209,4.8
2199,한우설렁탕,제주특별자치도 서귀포시 색달로 3,12,3.8
2200,히든클리프호텔&네이쳐 파노라마,제주특별자치도 서귀포시 예래해안로 542 2층,0,0
2201,본앤베이커리,제주특별자치도 서귀포시 색달로 18,6,5
2202,그랜드조선제주 루브리카,제주특별자치도 서귀포시 중문관광로72번길 60 본관 RF층,2,5
2203,우수미회센타,제주특별자치도 서귀포시 색달로 18,1,3
2204,그랜드조선제주 그랑제이,제주특별자치도 서귀포시 중문관광로72번길 60 힐스위트 1층,0,0
2205,조선델리,제주특별자치도 서귀포시 중문관광로72번길 60 그랜드조선 제주 1층,1,4
2206,아리아,제주특별자치도 서귀포시 중문관광로72번길 60,4,3.5
2207,라운지앤바,제주특별자치도 서귀포시 중문관광로72번길 60,0,0
2208,주포차,제주특별자치도 서귀포시 일주서로 962,1,1
2209,중문CC 육모정,제주특별자치도 서귀포시 중문관광로72번길 60,0,0
2210,보말바다,제주특별자치도 서귀포시 일주서로 982,0,0
2211,다다익고정육점식당,제주특별자치도 서귀포시 색달로 25,46,3.9
2212,생수천가든,제주특별자치도 서귀포시 색달로81번길 53 1층,2,5
2213,채우다,제주특별자치도 서귀포시 색달중앙로121번길 45 1층,3,5
2214,녹고뫼맛골,제주특별자치도 제주시 애월읍 녹고메길 165,3,4.7
2215,모리노아루요,제주특별자치도 제주시 애월읍 하소로 769-58,57,3.5
2216,삐꼴라쿠치나,제주특별자치도 제주시 애월읍 하소로 769-58 바동 1층,0,0
2217,참솔식당,제주특별자치도 제주시 애월읍 유수암평화5길 21,64,4.3
2218,아루요,제주특별자치도 제주시 애월읍 유수암평화5길 15-8,41,4.2
2219,연돈가,제주특별자치도 제주시 애월읍 평화로 2346 별관,0,0
2220,꿈낭밥집,제주특별자치도 제주시 애월읍 유수암평화5길 33-3,30,2.9
2221,칠돈가 유수암점,제주특별자치도 제주시 애월읍 유수암평화5길 8,36,3.5
2222,홈즈,제주특별자치도 제주시 애월읍 유수암로 226-20,14,3.4
2223,탐라해동밥상,제주특별자치도 제주시 애월읍 유수암평화5길 24-7 1층,20,4.5
2224,보말이네,제주특별자치도 제주시 애월읍 유수암평화5길 51,28,4.3
2225,몰츠,제주특별자치도 제주시 애월읍 유수암평화5길 26 지하1층,14,4.6
2226,숯불덮밥화리,제주특별자치도 제주시 애월읍 유수암평화5길 30,40,4
2227,제주애월해물한상,제주특별자치도 제주시 애월읍 평화로 2369,9,4.6
2228,노형한빛식당,제주특별자치도 제주시 애월읍 유수암평화5길 88 1층,7,4
2229,풍원정인국수,제주특별자치도 제주시 애월읍 유수암평화길 242 1층,12,2.9
2230,송화식당,제주특별자치도 제주시 애월읍 유수암평화5길 20,12,4.8
2231,애월짬뽕,제주특별자치도 제주시 애월읍 유수암평화5길 15-22 1층,12,4.1
2232,꿈낭뷔페,제주특별자치도 제주시 애월읍 유수암평화5길 32,7,4.4
2233,단풍나무,제주특별자치도 제주시 애월읍 유수암평화5길 62-2,6,3
2234,유수암돌판구이,제주특별자치도 제주시 애월읍 유수암로 224 1층,1,5
2235,별장미락,제주특별자치도 제주시 애월읍 유수암평화길 170 1층,2,4.5
2236,키친아루요,제주특별자치도 제주시 애월읍 유수암평화5길 15-8,0,0
2237,애월달밤,제주특별자치도 제주시 애월읍 유수암평화5길 15-3 1층,0,0
2238,화랑스시,제주특별자치도 제주시 애월읍 유수암로1길 41 4동 1층,8,3.9
2239,퐁낭집,제주특별자치도 제주시 애월읍 유수암로 36,4,5
2240,고장밭,제주특별자치도 제주시 애월읍 유수암로 34,3,5
2241,천하수,제주특별자치도 제주시 애월읍 유수암평화길 80-2,0,0
2242,후카후카,제주특별자치도 제주시 애월읍 항파두리로 148 1층,42,4
2243,애월더힐,제주특별자치도 제주시 애월읍 유수암로 12,11,3.4
2244,봉구식탁,제주특별자치도 제주시 애월읍 유수암평화길 14-3,16,4.6
2245,머그라이,제주특별자치도 제주시 애월읍 유수암로 23 1층,6,4.7
2246,팽트리힐,제주특별자치도 제주시 애월읍 유수암로 12,1,5
2247,유수암리촌집,제주특별자치도 제주시 애월읍 유수암리 1904-1,0,0
2248,블루사이공,제주특별자치도 제주시 애월읍 중산간서로 6333 2층,0,0
2249,대가한양설렁탕,제주특별자치도 제주시 애월읍 항몽로 279,14,3.1
2250,하귀청마루,제주특별자치도 제주시 애월읍 항몽로 81,16,3.7
2251,대호해물가든,제주특별자치도 제주시 애월읍 항몽로 134,23,2
2252,싸이공레시피,제주특별자치도 제주시 애월읍 하귀로25길 2 1층,32,4.8
2253,민수산민식당,제주특별자치도 제주시 애월읍 항몽로 56-1 1층,10,4.7
2254,탐나국,제주특별자치도 제주시 애월읍 항몽로 77,7,3.1
2255,또바기닭갈비,제주특별자치도 제주시 애월읍 항몽로 83,9,4.3
2256,만석꾼곰탕,제주특별자치도 제주시 애월읍 항몽로 107,7,4.7
2257,옛날국수집,제주특별자치도 제주시 애월읍 하귀로 56,35,4.1
2258,간장을품은소라게,제주특별자치도 제주시 애월읍 하귀미수포길 4,55,4.2
2259,장군집,제주특별자치도 제주시 애월읍 하귀로 65,19,3.4
2260,홍림관,제주특별자치도 제주시 애월읍 하귀로21길 6,24,4
2261,스나쿠타카,제주특별자치도 제주시 애월읍 일주서로 7063,52,4.7
2262,애월 프라이빗 정육식당 회센터,제주특별자치도 제주시 애월읍 일주서로 7053 3층,23,3.2
2263,마시레치킨,제주특별자치도 제주시 애월읍 하귀로 61,34,4.8
2264,은성식당,제주특별자치도 제주시 애월읍 하귀로23길 1,9,3.8
2265,서울빵집,제주특별자치도 제주시 애월읍 하귀로 66,15,4.7
2266,애월연어 하귀점,제주특별자치도 제주시 애월읍 하귀로 57 1층,15,3.7
2267,하귀가마솥순대국,제주특별자치도 제주시 애월읍 하귀로 62,20,4.2
2268,대담,제주특별자치도 제주시 애월읍 일주서로 7035,7,5
2269,옛날통닭 하귀점,제주특별자치도 제주시 애월읍 하귀로 41-1,9,4.7
2270,푸라닭치킨 제주애월하귀점,제주특별자치도 제주시 애월읍 하귀로 74,6,3.5
2271,한양뼈감탕,제주특별자치도 제주시 애월읍 하귀로 38,12,3.8
2272,떡심 제주애월하귀점,제주특별자치도 제주시 애월읍 하귀로 70 피카소빌딩 1층,7,4.1
2273,소소한국밥,제주특별자치도 제주시 애월읍 하귀로 58,7,3.4
2274,허니닭강정,제주특별자치도 제주시 애월읍 하귀로 39,9,4.3
2275,친친,제주특별자치도 제주시 애월읍 하귀로 45 1층,8,3.6
2276,황김밥우동,제주특별자치도 제주시 애월읍 하귀로 50,12,3.6
2277,이모네분식,제주특별자치도 제주시 애월읍 하귀로 39,3,2
2278,뽕글락갈비,제주특별자치도 제주시 애월읍 하귀로 65,2,4
2279,돈앤삼겹 하귀점,제주특별자치도 제주시 애월읍 하귀로 64 1층,3,5
2280,요리하는영태씨,제주특별자치도 제주시 애월읍 하귀로 67,5,4
2281,하귀농협 하나로프라자,제주특별자치도 제주시 애월읍 일주서로 7020 3층,0,0
2282,황금바당,제주특별자치도 제주시 애월읍 하귀로 36,3,3.7
2283,17번가,제주특별자치도 제주시 애월읍 항몽로 17,4,5
2284,하귀동태찌개,제주특별자치도 제주시 애월읍 하귀로 63,3,3.7
2285,하귀애애,제주특별자치도 제주시 애월읍 하귀로 43-2 1층,2,3
2286,지제주,제주특별자치도 제주시 애월읍 하귀로 34 1층,4,4.8
2287,고래밥,제주특별자치도 제주시 애월읍 하귀로 61,0,0
2288,화끈한얼큰이 하귀점,제주특별자치도 제주시 애월읍 하귀로 50,0,0
2289,바다속고등어쌈밥,제주특별자치도 제주시 애월읍 일주서로 7089,193,4.3
2290,흑돼지가노는집,제주특별자치도 제주시 애월읍 하귀로 118,24,4.5
2291,달소금식탁,제주특별자치도 제주시 애월읍 일주서로 7087-12,11,4.6
2292,하귀포장마차,제주특별자치도 제주시 애월읍 항몽로 27,5,4.2
2293,제주검정보리마씸,제주특별자치도 제주시 애월읍 하귀로 81 가동 1층,14,4.9
2294,설농옥 3호점,제주특별자치도 제주시 애월읍 하귀14길 1 1층,2,5
2295,대돈흑돼지거리 하귀점,제주특별자치도 제주시 애월읍 일주서로 7113 지하1층,8,4.4
2296,고가이가네김밥,제주특별자치도 제주시 애월읍 항몽로 31,17,4.5
2297,느영나영해장국,제주특별자치도 제주시 애월읍 항몽로 33,4,2.3
2298,소담키친 & 커피 애월 하귀,제주특별자치도 제주시 애월읍 항몽로 34 1층,5,5
2299,왔다식당,제주특별자치도 제주시 애월읍 하귀로 79,3,4.7
2300,신의한모,제주특별자치도 제주시 애월읍 하귀14길 11-1,153,3
2301,하타나카,제주특별자치도 제주시 애월읍 하귀14길 11-1,22,4.3
2302,레드카펫,제주특별자치도 제주시 애월읍 하귀14길 5-3 2층,0,0
2303,팍차이나 하귀포구점,제주특별자치도 제주시 애월읍 하귀12길 21-4,1,1
2304,신우성흑돼지,제주특별자치도 서귀포시 중문관광로72번길 29-9,842,4.7
2305,중문해녀의집,제주특별자치도 서귀포시 중문관광로 192,35,2.5
2306,엉덩물횟집,제주특별자치도 서귀포시 중문관광로72번길 29-9 2층,673,4.8
2307,항해진미,제주특별자치도 서귀포시 중문관광로 154-17 2층,18,3.2
2308,이공이시,제주특별자치도 서귀포시 중문관광로72번길 29-9,642,4.8
2309,씨에스호텔 카노푸스 다이닝,제주특별자치도 서귀포시 중문관광로 196,17,4.2
2310,쏭타이제주,제주특별자치도 서귀포시 중문관광로72번길 29-9,528,4.7
2311,BHC치킨 중문점,제주특별자치도 서귀포시 중문관광로72번길 29-9 신우성타운 1층,26,3.2
2312,씨에스호텔 씨에스다이닝,제주특별자치도 서귀포시 중문관광로 198,1,5
2313,중문색달해수욕장 계절음식점,제주특별자치도 서귀포시 중문관광로 154-17,0,0
2314,더캔버스,제주특별자치도 서귀포시 중문관광로72번길 35,13,3.7
2315,켄싱턴리조트 제주중문 멤버스라운지,제주특별자치도 서귀포시 중문관광로72번길 29-29 5층,0,0
2316,르방블랑제베이커리앤카페,제주특별자치도 서귀포시 중문관광로 154-17,0,0
2317,페닌슐라 롯데호텔제주,제주특별자치도 서귀포시 중문관광로72번길 35 본관 8층,4,3.5
2318,신우성타운 고구려한식당,제주특별자치도 서귀포시 중문관광로72번길 29-9,3,1.3
2319,더라운지,제주특별자치도 서귀포시 중문관광로72번길 35,2,5
2320,델리카한스 롯데호텔제주,제주특별자치도 서귀포시 중문관광로72번길 35 본관 8층,1,4
2321,미우야,제주특별자치도 서귀포시 중문관광로 198 씨에스호텔 내,0,0
2322,롯데호텔제주 윈저바,제주특별자치도 서귀포시 중문관광로72번길 35,0,0
2323,중문 어촌계계절음식점,제주특별자치도 서귀포시 중문관광로 196,0,0
2324,고구려한식갈비,제주특별자치도 서귀포시 중문관광로72번길 29-9,1,1
2325,레이크프라자,제주특별자치도 서귀포시 중문관광로72번길 35,0,0
2326,무궁화,제주특별자치도 서귀포시 중문관광로72번길 35,0,0
2327,씨에스호텔 그랑블루2,제주특별자치도 서귀포시 중문관광로 198,0,0
2328,맥도날드 제주중문DT점,제주특별자치도 서귀포시 중문관광로 38,26,3.8
2329,KFC 서귀포중문DT점,제주특별자치도 서귀포시 중문관광로 90 1층,30,2.2
2330,퀸즈도넛,제주특별자치도 서귀포시 중문관광로110번길 15 1층,1,5
2331,중문흑돼지천국,제주특별자치도 서귀포시 천제연로 107 중문흑돼지천국,276,4.7
2332,착한전복 제주중문점,제주특별자치도 서귀포시 천제연로 119,87,3.9
2333,돈하루 본점,제주특별자치도 서귀포시 천제연로 111,52,4.5
2334,중문자연산횟집,제주특별자치도 서귀포시 천제연로 115,23,3.4
2335,서귀포 정이가네 중문점,제주특별자치도 서귀포시 천제연로 135 1층,29,4.7
2336,중문예지원,제주특별자치도 서귀포시 천제연로 129,22,3.6
2337,홍발,제주특별자치도 서귀포시 천제연로 131-7,2,4.5
2338,배떡 제주중문점,제주특별자치도 서귀포시 중문동 1489-1,0,0
2339,해성베이커리,제주특별자치도 서귀포시 천제연로 131-8,0,0
2340,제주오성식당,제주특별자치도 서귀포시 중문관광로 27 2층,173,4.2
2341,칠돈가 중문점,제주특별자치도 서귀포시 중문관광로 8,97,3.5
2342,중문수원,제주특별자치도 서귀포시 천제연로 83,299,4.6
2343,형제도식당 본점,제주특별자치도 서귀포시 일주서로 915 형제도식당 본점,87,4.3
2344,삼원정 본점,제주특별자치도 서귀포시 색달중앙로 44 1층,16,4.2
2345,까망돼지 중문점,제주특별자치도 서귀포시 색달중앙로 21 1층,78,3.9
2346,삼미흑돼지 중문점,제주특별자치도 서귀포시 색달중앙로 33,89,3.9
2347,기원은갈치 본점,제주특별자치도 서귀포시 색달중앙로 22 1층,70,4
2348,돌담흑돼지 중문,제주특별자치도 서귀포시 일주서로 909 1층,46,3.6
2349,천제연토속,제주특별자치도 서귀포시 천제연로 45,21,3.8
2350,두리둠비,제주특별자치도 서귀포시 중문관광로 16 1층,0,0
2351,풍로 중문직영점,제주특별자치도 서귀포시 중문관광로 23 1층,15,4.7
2352,쉬멍해장국 중문점,제주특별자치도 서귀포시 천제연로 85,35,3.9
2353,도시정원,제주특별자치도 서귀포시 천제연로 65 1층,10,5
2354,넘버피넛쿠키,제주특별자치도 서귀포시 색달중앙로 38 지하1층 B102호,125,4.4
2355,리틀보라카이,제주특별자치도 서귀포시 색달중앙로 38 1층 103,104호,28,4.4,
2356,중문삼다통갈치,제주특별자치도 서귀포시 색달중앙로 23 1층,5,4.2
2357,웨이브라운지,제주특별자치도 서귀포시 색달동 2558 더플래닛전시관 1층,9,4.8
2358,맛있는고깃집,제주특별자치도 서귀포시 일주서로 903,27,4.6
2359,색달어멍,제주특별자치도 서귀포시 색달중앙로 49,13,4.5
2360,시민도야지,제주특별자치도 서귀포시 색달중앙로 45,0,0
2361,고집돌우럭 중문점,제주특별자치도 서귀포시 일주서로 879 1층,3,522,4.9,
2362,큰돈가 중문점,제주특별자치도 서귀포시 천제연로 89 1,2층,175,4.4,
2363,이조은식당,제주특별자치도 서귀포시 천제연로 97 1층,78,3.8
2364,천돈가,제주특별자치도 서귀포시 일주서로 873 1층,211,4.1
2365,제주미향,제주특별자치도 서귀포시 천제연로 99,48,4.1
2366,이드레국수,제주특별자치도 서귀포시 천제연로 93,45,3.8
2367,흑돼지구이집하영,제주특별자치도 서귀포시 천제연로 101,40,3.9
2368,제주옥 중문점,제주특별자치도 서귀포시 중문관광로 7,8,4.8
2369,퍼랭,제주특별자치도 서귀포시 중문관광로 5 1층 회색 단독건물,56,4.5
2370,중문한그릇,제주특별자치도 서귀포시 중문관광로 9,33,4.1
2371,색달바당,제주특별자치도 서귀포시 색달로 99 1층,25,4.6
2372,서울앵무새 제주점,제주특별자치도 서귀포시 색달중앙로 162 야크마을 카페동 1,2층,29,2.8,
2373,우성식당,제주특별자치도 서귀포시 색달중앙로 77,11,4.2
2374,제주흑도새기,제주특별자치도 서귀포시 색달중앙로 75,1,4
2375,더쏠,제주특별자치도 서귀포시 색달중앙로63번길 2,5,5
2376,달동네수제숨두부,제주특별자치도 서귀포시 색달중앙로 79,6,5
2377,색달돈가,제주특별자치도 서귀포시 색달로61번길 46,3,5
2378,색달돈솔,제주특별자치도 서귀포시 색달중앙로 75 1층,2,5
2379,쇼밥99스트릿,제주특별자치도 서귀포시 색달로 99 2층,0,0
2380,육마니 제주색달점,제주특별자치도 서귀포시 색달중앙로 145,3,5
2381,주민상회 서귀포색달점,제주특별자치도 서귀포시 색달로 87 1층,0,0
2382,두도레스토랑,제주특별자치도 서귀포시 색달중앙로 162 본관 1층,0,0
2383,또시,제주특별자치도 서귀포시 색달로 117,0,0
2384,아트빌라스커뮤니터,제주특별자치도 서귀포시 색달중앙로252번길 124,0,0
2385,바띠에,제주특별자치도 제주시 애월읍 유수암평화길 205,0,0
2386,제주다옴돈까스,제주특별자치도 제주시 애월읍 광성로 86 1층,26,4.7
2387,제주밀팡제빵소,제주특별자치도 제주시 애월읍 고성서3길 15-5 상가동 101호,1,4
2388,대왕가마솥치킨,제주특별자치도 제주시 애월읍 고성서3길 15-5 상가동 1층,4,4.8
2389,하르방짬뽕,제주특별자치도 제주시 애월읍 하귀동남4길 4 1층,79,4.2
2390,문동일셰프녹차고을,제주특별자치도 제주시 애월읍 하귀동남4길 13-1,49,3.9
2391,국수데이,제주특별자치도 제주시 애월읍 하광로 38,20,4.5
2392,흑생,제주특별자치도 제주시 애월읍 하귀9길 54-5 1층,53,4.6
2393,이가도담해장국,제주특별자치도 제주시 애월읍 하귀동남4길 9-6 1층,26,4.6
2394,전설의짬뽕 애월하귀점,제주특별자치도 제주시 애월읍 하귀11길 15,20,2.1
2395,화돗,제주특별자치도 제주시 애월읍 하광로 15,11,4.5
2396,파리바게뜨 제주하귀점,제주특별자치도 제주시 애월읍 하광로 41 1층,8,4
2397,육장갈비 제주하귀점,제주특별자치도 제주시 애월읍 하광로 19,2,5
2398,만복정,제주특별자치도 제주시 애월읍 하귀11길 21,10,4.5
2399,BHC치킨 제주하귀점,제주특별자치도 제주시 애월읍 하귀동남3길 2 1층,14,3.9
2400,제주갈매기,제주특별자치도 제주시 애월읍 하광로 17 1층,10,4.1
2401,챠우챠우,제주특별자치도 제주시 애월읍 하귀동남2길 17,12,2.8
2402,한우바른곱창 하귀점,제주특별자치도 제주시 애월읍 하광로 53 1층,3,4.7
2403,서유기마라탕 하귀점,제주특별자치도 제주시 애월읍 하광로 49,6,4.8
2404,한끼국밥 하귀외도점,제주특별자치도 제주시 애월읍 하귀동남1길 2-5,3,5
2405,하루족발,제주특별자치도 제주시 애월읍 하광로 33 1층,4,3.3
2406,뚜레쥬르 제주하귀점,제주특별자치도 제주시 애월읍 하광로 53 1층,5,4.6
2407,33떡볶이 제주외도하귀점,제주특별자치도 제주시 애월읍 하귀로 134 1층,2,4.5
2408,주민상회 하귀점,제주특별자치도 제주시 애월읍 하광로 46,9,4.4
2409,청춘감성쌀핫도그 제주하귀점,제주특별자치도 제주시 애월읍 하귀11길 24-1 1층,6,4.8
2410,야미부대찌개 하귀점,제주특별자치도 제주시 애월읍 하귀동남3길 7 1층,13,4.2
2411,약선명가,제주특별자치도 제주시 애월읍 하광로 2 1층,2,3
2412,떡빙,제주특별자치도 제주시 애월읍 하귀동남3길 15-15,1,5
2413,영원히사랑회,제주특별자치도 제주시 애월읍 하광로 42 1층 101호,2,4
2414,윤스그릴,제주특별자치도 제주시 애월읍 하광로 42-1 102호,2,5
2415,소림마라 하귀점,제주특별자치도 제주시 애월읍 하광로 33,2,3.5
2416,애월가,제주특별자치도 제주시 애월읍 하광로 31-4,0,0
2417,자연을담다지짐이,제주특별자치도 제주시 애월읍 하광로 49,3,4.3
2418,하늘사랑채가든,제주특별자치도 제주시 애월읍 하귀동남2길 25,7,2.7
2419,해장쿡 하귀점,제주특별자치도 제주시 애월읍 하광로 33 1층,0,0
2420,하광루,제주특별자치도 제주시 애월읍 하광로 42,0,0
2421,고돼지 제주하귀점,제주특별자치도 제주시 애월읍 하귀동남1길 2-5 1층,0,0
2422,어멍이뽑는막국수,제주특별자치도 제주시 애월읍 하귀동남3길 6,14,4.2
2423,여기좋아,제주특별자치도 제주시 애월읍 하귀동남3길 4,1,2
2424,가담국수 하귀점,제주특별자치도 제주시 애월읍 하귀동남3길 44,12,4.4
2425,돈삼겹 하귀점,제주특별자치도 제주시 애월읍 하귀9길 52 1층,6,3.8
2426,오조,제주특별자치도 제주시 애월읍 하귀9길 34 2층,3,5
2427,교촌치킨 외도하귀점,제주특별자치도 제주시 애월읍 하귀9길 56,17,1.5
2428,부가네얼큰이 하귀점,제주특별자치도 제주시 애월읍 하귀9길 30 1층,0,0
2429,고피자 제주외도하귀점,제주특별자치도 제주시 애월읍 하귀9길 34 1층,1,5
2430,자담치킨 제주하귀점,제주특별자치도 제주시 애월읍 하귀9길 45,6,4.3
2431,으뜸아이스크림할인점 하귀점,제주특별자치도 제주시 애월읍 하귀9길 45,0,0
2432,피자탑 제주외도하귀점,제주특별자치도 제주시 애월읍 하귀동남1길 32-15 1층 101호,0,0
2433,코코리파이프,제주특별자치도 제주시 애월읍 하귀6길 22,71,4.2
2434,고기왕,제주특별자치도 제주시 애월읍 하귀12길 4 2층,32,4.4
2435,어머니의뜻을담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66 1층,29,2.6
2436,시키,제주특별자치도 제주시 애월읍 하귀동남1길 25 1층,16,4.4
2437,보배쌤보리김치와게장 하귀점,제주특별자치도 제주시 애월읍 하귀12길 4 1층,12,3.8
2438,연북로명태명가 하귀직영점,제주특별자치도 제주시 애월읍 일주서로 7125 3층,4,5
2439,짬뽕플러스,제주특별자치도 제주시 애월읍 하귀동남1길 25-1 1층,14,4.7
2440,돈황제,제주특별자치도 제주시 애월읍 하귀동남1길 32-1 1층,12,3.3
2441,오막살이,제주특별자치도 제주시 애월읍 하귀11길 3-8,3,5
2442,타코나마타타,제주특별자치도 제주시 애월읍 하귀9길 2 모닝시티 103호,20,4.9
2443,제라진마카롱,제주특별자치도 제주시 애월읍 하귀9길 2 1층 117호,4,5
2444,죽성오리,제주특별자치도 제주시 애월읍 하귀11길 3-11,5,4.2
2445,후라이봉,제주특별자치도 제주시 애월읍 하귀9길 2 1층 101호,2,5
2446,제주일품흑돈,제주특별자치도 제주시 애월읍 하귀9길 8,3,4.3
2447,께끼랑까까랑,제주특별자치도 제주시 애월읍 하귀9길 2,1,5
2448,하나로가든,제주특별자치도 제주시 애월읍 일주서로 7136,0,0
2449,피자투어 하귀점,제주특별자치도 제주시 애월읍 일주서로 7136 1호,3,2.7
2450,이춘옥의원조고등어쌈밥,제주특별자치도 제주시 애월읍 일주서로 7213 1층,516,4.3
2451,그마니네,제주특별자치도 제주시 애월읍 일주서로 7219,14,3.6
2452,삼일해장국,제주특별자치도 제주시 애월읍 하귀9길 14,40,4
2453,일품순두부 하귀점,제주특별자치도 제주시 애월읍 하귀9길 18 1층,0,0
2454,파주닭국수,제주특별자치도 제주시 애월읍 일주서로 7206,24,3.8
2455,동귀포구식당,제주특별자치도 제주시 애월읍 하귀5길 9 1층,6,4.3
2456,용철이네횟집,제주특별자치도 제주시 애월읍 하귀5길 14 1층,28,3.9
2457,청수냉면,제주특별자치도 제주시 애월읍 하귀9길 12 1층,21,4.1
2458,제주횟집 애월밤바다,제주특별자치도 제주시 애월읍 하귀3길 22 1층,1,5
2459,하귀정담,제주특별자치도 제주시 애월읍 하귀9길 11 1층,6,3
2460,통큰뼈감탕,제주특별자치도 제주시 애월읍 하귀동남1길 50-9,12,4.2
2461,하귀물항아리횟집,제주특별자치도 제주시 애월읍 하귀9길 23 1층,1,5
2462,하귀비바리,제주특별자치도 제주시 애월읍 하귀9길 11,19,3.3
2463,전설마라탕,제주특별자치도 제주시 애월읍 하귀1길 1 지하1층,1,5
2464,하귀바글바글가든,제주특별자치도 제주시 애월읍 하귀5길 6,5,4.8
2465,란스키친,제주특별자치도 제주시 애월읍 하귀동남1길 57,0,0
2466,통큰코다리 하귀점,제주특별자치도 제주시 애월읍 하귀9길 19,2,1
2467,피치랑 외도하귀점,제주특별자치도 제주시 애월읍 하귀1길 1,0,0
2468,애월명품찜닭,제주특별자치도 제주시 애월읍 하귀1길 1,0,0
2469,뵈닉스,제주특별자치도 제주시 애월읍 하귀5길 14,0,0
2470,쏭스핫도그 제주중문점,제주특별자치도 서귀포시 이어도로 36-30,7,5
2471,대기정,제주특별자치도 서귀포시 이어도로 41,150,4.1
2472,중문회포장센터 새벽야시장,제주특별자치도 서귀포시 중문관광로 293,181,4.3
2473,명호마농갈비 중문점,제주특별자치도 서귀포시 중문관광로 289 2층,36,3.4
2474,길리추팡,제주특별자치도 서귀포시 중문관광로 294,30,3.7
2475,델리지아,제주특별자치도 서귀포시 중문관광로 224 제주국제컨벤션센터 3,4층,17,3.8,
2476,바른피자,제주특별자치도 서귀포시 중문관광로 296,17,4.5
2477,찰스앤바비,제주특별자치도 서귀포시 중문관광로 288 지하1층,46,3.8
2478,정든부대찌개,제주특별자치도 서귀포시 중문관광로301번길 3 103호,1,5
2479,BBQ 제주중문점,제주특별자치도 서귀포시 중문관광로301번길 3 중문오션힐스 102-1호,1,5
2480,칠링아웃샵 제주중문점,제주특별자치도 서귀포시 중문관광로 305,1,5
2481,삼삼 흙돼지초벌구이 중문점,제주특별자치도 서귀포시 천제연로178번길 21 유어스호텔 1층,0,0
2482,신전떡볶이 중문점,제주특별자치도 서귀포시 중문관광로301번길 3 상가동 101호,5,4.2
2483,바다닿은와인,제주특별자치도 서귀포시 중문관광로 205 2층,0,0
2484,던킨 제주컨벤션센터점,제주특별자치도 서귀포시 중문관광로 224 제주국제컨벤션센터 내,3,2.7
2485,오션뷰,제주특별자치도 서귀포시 중문관광로 224,0,0
2486,청지개발,제주특별자치도 서귀포시 대포연대로 22-5,0,0
2487,제주타르트 중문점,제주특별자치도 서귀포시 중문관광로 224,0,0
2488,진주푸드,제주특별자치도 서귀포시 중문관광로 224,0,0
2489,청해원,제주특별자치도 서귀포시 천제연로 163 2층,13,3.7
2490,중문해물탕,제주특별자치도 서귀포시 천제연로 160-1,4,4.3
2491,중문해장북어국,제주특별자치도 서귀포시 천제연로 163 1층,4,4
2492,킹마트분식,제주특별자치도 서귀포시 천제연로 154-1 1층,1,4
2493,제주스럽닭 서귀중문점,제주특별자치도 서귀포시 천제연로178번길 14-2,0,0
2494,육떡식당 문어떡볶이,제주특별자치도 서귀포시 천제연로178번길 19 1층,34,4.1
2495,제주한라국수,제주특별자치도 서귀포시 천제연로188번길 17,86,3.7
2496,장가네 해장국,제주특별자치도 서귀포시 중문상로17번길 4,47,4.6
2497,육지것들,제주특별자치도 서귀포시 천제연로188번길 12 5,6호,10,4.5,
2498,중문바다향,제주특별자치도 서귀포시 중문상로 27 중문시티호텔 1층,13,4.8
2499,술고래,제주특별자치도 서귀포시 중문상로17번길 4 A동 1,2호,6,5,
2500,뚱돼지,제주특별자치도 서귀포시 천제연로188번길 15,5,3.4
2501,마니마니물횟집,제주특별자치도 서귀포시 천제연로188번길 12,0,0
2502,청춘포차,제주특별자치도 서귀포시 중문상로17번길 4 A동 3,4호,3,5,
2503,술이술술,제주특별자치도 서귀포시 천제연로188번길 12,0,0
2504,중문막썰어횟집,제주특별자치도 서귀포시 천제연로188번길 12,3,3.3
2505,오케이식당,제주특별자치도 서귀포시 중문상로17번길 4,3,3.7
2506,중문조림식당,제주특별자치도 서귀포시 천제연로 170,35,2.4
2507,삼강식당 중문점,제주특별자치도 서귀포시 천제연로178번길 3,11,3.6
2508,몸냥식탁,제주특별자치도 서귀포시 천제연로 172-3 1층,24,2.7
2509,윤가우동 중문본점,제주특별자치도 서귀포시 천제연로 178,8,4
2510,꽃까스,제주특별자치도 서귀포시 천제연로 172 1층,1,5
2511,갑순이네,제주특별자치도 서귀포시 천제연로 170,23,4.6
2512,춘천명동닭갈비 중문점,제주특별자치도 서귀포시 중문로 3,7,3.1
2513,중문미리내김밥,제주특별자치도 서귀포시 천제연로 170,2,3
2514,술이조화,제주특별자치도 서귀포시 천제연로 169 5층,3,1
2515,인사이드지미호,제주특별자치도 서귀포시 천제연로 167 지하1층,0,0
2516,바다양푼이동태탕 제주중문점,제주특별자치도 서귀포시 천제연로178번길 4-1 1층,6,4.8
2517,토대력 중문점,제주특별자치도 서귀포시 천제연로 172,1,5
2518,땅스부대찌개 서귀포중문점,제주특별자치도 서귀포시 중문로 1,0,0
2519,노가리앤비어 서귀포중문점,제주특별자치도 서귀포시 천제연로 167,1,5
