num,id,store,business,address,x,y,url
76,1386896867,회수새마을작은도서관,도서관,제주특별자치도 서귀포시 중산간서로 654,126.4453376,33.26330186,http://place.map.kakao.com/1386896867
77,1313261321,하원애향새마을작은도서관,도서관,제주특별자치도 서귀포시 하원로19번길 20-6,126.4599811,33.2569684,http://place.map.kakao.com/1313261321
78,21815399,월산새마을문고,도서관,제주특별자치도 제주시 월산남길 5,126.4638122,33.47245496,http://place.map.kakao.com/21815399
79,1107396703,제주특별자치도작은도서관협회,도서관,제주특별자치도 제주시 월광로 37,126.4647664,33.48522923,http://place.map.kakao.com/1107396703
80,89763960,오도새마을작은도서관,도서관,제주특별자치도 제주시 오도길 31,126.4605388,33.49236232,http://place.map.kakao.com/89763960
81,14547472,제주서부방음도서관,도서관,제주특별자치도 제주시 도공로 54,126.4658371,33.50185556,http://place.map.kakao.com/14547472
82,45101,도두1동새마을작은도서관,도서관,제주특별자치도 제주시 도두1길 9-1,126.4682132,33.50292605,http://place.map.kakao.com/45101
83,8263117,도두1동새마을문고,도서관,제주특별자치도 제주시 도두1길 13,126.468031,33.50314887,http://place.map.kakao.com/8263117
84,1441401235,도순새마을 작은도서관,도서관,제주특별자치도 서귀포시 도순남로 11,126.4735817,33.25170714,http://place.map.kakao.com/1441401235
85,8508002,제주시탐라도서관,도서관,제주특별자치도 제주시 정원로 50,126.4771806,33.47918386,http://place.map.kakao.com/8508002
86,27258169,혜낭도서관,도서관,제주특별자치도 제주시 노형1길 28,126.475655,33.47953444,http://place.map.kakao.com/27258169
87,8244850,노형꿈틀작은도서관,도서관,제주특별자치도 제주시 노형로 351,126.4739081,33.48233099,http://place.map.kakao.com/8244850
88,21815398,뜨란채새마을작은도서관,도서관,제주특별자치도 제주시 수덕로 44,126.4714874,33.48761664,http://place.map.kakao.com/21815398
89,21815395,정든새마을작은도서관,도서관,제주특별자치도 제주시 정존11길 68,126.4721262,33.48873734,http://place.map.kakao.com/21815395
90,876307362,바오밥작은도서관,도서관,제주특별자치도 제주시 정존15길 33,126.4765452,33.4875191,http://place.map.kakao.com/876307362
91,1245534770,탐라스마트도서관,도서관,제주특별자치도 제주시 월랑로 91,126.4705106,33.49235935,http://place.map.kakao.com/1245534770
92,899003616,캠코브러리 32호점,도서관,제주특별자치도 제주시 월랑북길 30-5,126.4774311,33.49175941,http://place.map.kakao.com/899003616
93,678719210,꿈자람책방,도서관,제주특별자치도 제주시 월랑로 91,126.4706481,33.49257902,http://place.map.kakao.com/678719210
94,21815400,용흥새마을문고,도서관,제주특별자치도 서귀포시 용흥로 67,126.4811728,33.25206362,http://place.map.kakao.com/21815400
