num,name,address,review,score
240,르마레게스트하우스,제주특별자치도 서귀포시 이어도로 139,0,0
241,뮤즈하우스,제주특별자치도 제주시 애월읍 광령평화6길 69-10 가수마을,0,5
242,그디글라게스트하우스,제주특별자치도 제주시 애월읍 광령4길 10-6,4,4
243,제주도하숙집 게스트하우스,제주특별자치도 제주시 절물3길 22-4,2,4.8
244,수지게스트하우스,제주특별자치도 제주시 논세길 28-1,2,4.5
245,이호1820게스트하우스,제주특별자치도 제주시 현사길 47,0,0
246,싹게스트하우스,제주특별자치도 제주시 테우해안로 172,15,4
247,제주배낭N게스트하우스 사무실,제주특별자치도 제주시 광평안길 7-1,0,0
248,피크엔드,제주특별자치도 제주시 서해안로 135 2층,8,3
249,디바인모먼츠,제주특별자치도 제주시 서해안로 131 3층,15,5
250,버베나하우스,제주특별자치도 제주시 도두항서5길 17,1,4
251,안브런치힐링하우스,제주특별자치도 제주시 도두항서길 42,0,3
252,꿈in게스트하우스,제주특별자치도 서귀포시 말질로170번길 4-1,3,4
253,예스준게스트하우스,제주특별자치도 제주시 서해안로 232,20,3.9
254,타오하우스,제주특별자치도 제주시 도두봉6길 9-1,4,4.5
255,대장부게스트하우스,제주특별자치도 제주시 1100로 3228,0,0
256,노연스테이,제주특별자치도 제주시 노연로 37,0,5
257,시그널게스트하우스,제주특별자치도 제주시 원노형3길 34 2층,0,0
258,제주로와게스트하우스,제주특별자치도 제주시 제원길 16 2층,7,5
259,연동게스트하우스,제주특별자치도 제주시 국기중길 14 2층,0,5
260,비아제주 카페엔스테이,제주특별자치도 제주시 삼무로9길 11,0,4.6
261,김군빌리지게스트하우스,제주특별자치도 제주시 어영길 1-1,32,3.5
262,제이더블유게스트하우스,제주특별자치도 제주시 서해안로 540,0,5
263,모다정게스트하우스,제주특별자치도 서귀포시 신월동로 61,0,0
264,엉또게스트하우스,제주특별자치도 서귀포시 신월동로 63,0,0
265,제주게스트하우스,제주특별자치도 제주시 애월읍 천덕로 264-14,0,0
266,제주게스트하우스,제주특별자치도 제주시 용화로10길 14,6,3.9
267,첫날밤게스트하우스,제주특별자치도 제주시 용화로 22-1,0,1
268,노마드인제주,제주특별자치도 제주시 용마로4길 5,7,4.1
269,마이마더게스트하우스,제주특별자치도 제주시 용마서1길 36,0,0
270,게스트하우스한지붕,제주특별자치도 제주시 용화로 35-3,0,0
271,가름게스트하우스,제주특별자치도 서귀포시 법환하로9번길 10,6,4.8
272,가온누리 게스트하우스,제주특별자치도 서귀포시 막숙포로 15,1,4.7
273,율게스트하우스,제주특별자치도 서귀포시 최영로 18,0,0
274,베이스캠프게스트하우스,제주특별자치도 서귀포시 법환상로2번길 89,3,5
275,제주나들이 비엔비,제주특별자치도 서귀포시 법환상로33번길 22,0,0
276,청하랑,제주특별자치도 서귀포시 법환상로33번길 7,0,0
277,브에노 게스트하우스,제주특별자치도 서귀포시 신동로27번길 4,0,0
278,문하우스,제주특별자치도 제주시 정실동길 26,1,5
279,제주마실게스트하우스,제주특별자치도 제주시 서광로2길 11-16,7,3.5
280,예하게스트하우스 본점,제주특별자치도 제주시 삼오길 9 3층,11,3.7
281,숨게스트하우스 제주공항점,제주특별자치도 제주시 서광로5길 2-2,41,2.9
282,정안호스텔,제주특별자치도 제주시 용문로 166,4,4.6
283,라온 쉐어하우스,제주특별자치도 제주시 용문로18길 27-41 라온 쉐어하우스,5,5
284,BJ스테이,제주특별자치도 제주시 용문로18길 27-41,2,4.9
285,민트게스트하우스,제주특별자치도 제주시 서광로5길 2-4,8,0
286,현하우스,제주특별자치도 제주시 남성로 21 2층,0,0
287,힐탑게스트하우스,제주특별자치도 제주시 용남3길 14,0,0
288,소담소담 게스트하우스,제주특별자치도 제주시 흥운길 63-4,4,4.5
289,곱을락게스트하우스,제주특별자치도 서귀포시 서호로 57,0,0
290,달팽이게스트하우스,제주특별자치도 서귀포시 서호로 47-4,0,5
291,조이다이브게스트하우스,제주특별자치도 서귀포시 중산간동로 8383,0,0
292,게스트하우스브릭,제주특별자치도 제주시 서사로 163 3층,4,5
293,유앤아이게스트하우스,제주특별자치도 제주시 광양8길 1-2,0,4
294,볼런투어셰어하우스,제주특별자치도 제주시 서광로 219 2층,0,0
295,오르다하우스,제주특별자치도 제주시 중앙로 192 3층,115,4.4
296,한나스테이,제주특별자치도 제주시 광양1길 6,10,3.5
297,가고팡제주,제주특별자치도 제주시 광양8길 4 3층,0,0
