num,id,store,business,location,x,y,url
66,11100367,애월한의원,병원,제주특별자치도 제주시 애월읍 애월로 105,126.318574,33.46486253,http://place.map.kakao.com/11100367
67,7953039,성이시돌 복지의원,병원,제주특별자치도 제주시 한림읍 산록남로 50,126.3211392,33.34425245,http://place.map.kakao.com/7953039
68,7990072,애월의원,병원,제주특별자치도 제주시 애월읍 애월로11길 6-2,126.3206071,33.46485565,http://place.map.kakao.com/7990072
69,1327975030,연세애월치과,병원,제주특별자치도 제주시 애월읍 애원로 41,126.3217718,33.46034058,http://place.map.kakao.com/1327975030
70,8001191,안덕의원,병원,제주특별자치도 서귀포시 안덕면 화순로 112,126.3342691,33.24661427,http://place.map.kakao.com/8001191
71,11303376,경희한의원,병원,제주특별자치도 서귀포시 안덕면 화순중앙로 47,126.3359193,33.24804043,http://place.map.kakao.com/11303376
72,9918899,안덕치과의원,병원,제주특별자치도 서귀포시 안덕면 화순로 101,126.3356775,33.24652443,http://place.map.kakao.com/9918899
73,25489724,송악의원,병원,제주특별자치도 서귀포시 안덕면 화순중앙로 45,126.3361027,33.24818928,http://place.map.kakao.com/25489724
74,26616771,명한의원,병원,제주특별자치도 서귀포시 안덕면 화순로 125,126.3329498,33.24626098,http://place.map.kakao.com/26616771
75,2004231351,생생가정의학과의원,병원,제주특별자치도 서귀포시 안덕면 화순로 132,126.3323091,33.24654967,http://place.map.kakao.com/2004231351
76,14624219,제주말전문병원,병원,제주특별자치도 제주시 한림읍 광산로 782-79,126.3376609,33.35046174,http://place.map.kakao.com/14624219
77,1690620542,연세우리동네치과의원,병원,제주특별자치도 제주시 애월읍 일주서로 6689,126.3668114,33.47141588,http://place.map.kakao.com/1690620542
78,578427728,제주소년원부속의원,병원,제주특별자치도 제주시 애월읍 장소로 515,126.3852907,33.4097399,http://place.map.kakao.com/578427728
79,393823453,소길의원,병원,제주특별자치도 제주시 애월읍 평화로 2072,126.3880622,33.40635638,http://place.map.kakao.com/393823453
80,10879583,하귀의원,병원,제주특별자치도 제주시 애월읍 하귀로 83,126.4054723,33.48207749,http://place.map.kakao.com/10879583
81,9539429,하동바툼낭의원,병원,제주특별자치도 제주시 애월읍 하귀로 35,126.4010167,33.48023844,http://place.map.kakao.com/9539429
82,9590469,하귀치과의원,병원,제주특별자치도 제주시 애월읍 하귀로 38,126.4012212,33.48006812,http://place.map.kakao.com/9590469
83,9605433,e조은치과,병원,제주특별자치도 제주시 애월읍 하귀로 83,126.405481,33.48207032,http://place.map.kakao.com/9605433
84,482214832,김철우 한의원,병원,제주특별자치도 제주시 애월읍 하귀로 48,126.402362,33.48016379,http://place.map.kakao.com/482214832
85,9516417,하나로한의원,병원,제주특별자치도 제주시 애월읍 하귀로 70,126.4044676,33.48110617,http://place.map.kakao.com/9516417
86,10438199,삼다중앙의원,병원,제주특별자치도 제주시 애월읍 하귀로 41-1,126.4017744,33.48034668,http://place.map.kakao.com/10438199
87,1383476350,하귀튼튼의원,병원,제주특별자치도 제주시 애월읍 하귀9길 1,126.4149693,33.48673972,http://place.map.kakao.com/1383476350
