num,id,store,business,location,x,y,url
121,96570268,운송시크릿게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 추사로36번길 48,126.2824829,33.2529342,http://place.map.kakao.com/96570268
122,2077160693,톰스게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 장원길 85-4,126.284154,33.41324391,http://place.map.kakao.com/2077160693
123,27331473,솔로게스트하우스 송악점,게스트하우스,제주특별자치도 서귀포시 대정읍 송악관광로411번길 11,126.2903563,33.20948815,http://place.map.kakao.com/27331473
124,1629153448,도체비낭게스트하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로 64-11,126.2970836,33.22610168,http://place.map.kakao.com/1629153448
125,253768292,시연이네하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로84번길 4-28,126.2968164,33.22570706,http://place.map.kakao.com/253768292
126,1528313323,시고르하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 사계중앙로44번길 8-9,126.2965276,33.22908829,http://place.map.kakao.com/1528313323
127,313919885,제주도 게스트하우스파티 간장남들,게스트하우스,제주특별자치도 서귀포시 안덕면 사계북로41번길 30,126.2953254,33.23599238,http://place.map.kakao.com/313919885
128,521806941,쉬다가게,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로21번길 27,126.2955314,33.23077409,http://place.map.kakao.com/521806941
129,851668003,피어오름 스테이더몽 1호점,게스트하우스,제주특별자치도 서귀포시 안덕면 산방로 358,126.2985118,33.23184041,http://place.map.kakao.com/851668003
130,374712815,제주도게스트하우스파티스테이블,게스트하우스,제주특별자치도 서귀포시 안덕면 사계북로 109,126.2993291,33.2369698,http://place.map.kakao.com/374712815
131,13752023,사계화,게스트하우스,제주특별자치도 서귀포시 안덕면 사계중앙로 5,126.2979617,33.23086356,http://place.map.kakao.com/13752023
132,27069068,가라지하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 산방로388번길 2,126.2956381,33.23191073,http://place.map.kakao.com/27069068
133,614950273,보로스름 스테이더몽 2호점,게스트하우스,제주특별자치도 서귀포시 안덕면 산방로 355,126.2987954,33.23151382,http://place.map.kakao.com/614950273
134,342336457,제니하우스,게스트하우스,제주특별자치도 제주시 한림읍 금악남1길 8,126.2981961,33.35709892,http://place.map.kakao.com/342336457
135,1311943451,콤포스텔라 별들의들판,게스트하우스,제주특별자치도 제주시 한림읍 귀덕14길 187-1,126.2931139,33.42819314,http://place.map.kakao.com/1311943451
136,1573023849,단잠,게스트하우스,제주특별자치도 제주시 한림읍 귀덕14길 56,126.2958657,33.43907833,http://place.map.kakao.com/1573023849
137,806311469,제주플레이그라운드,게스트하우스,제주특별자치도 제주시 한림읍 귀덕6길 92-9,126.2909575,33.43553327,http://place.map.kakao.com/806311469
