num,id,store,business,address,x,y,url
283,9321674,의귀초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 남원읍 한신로 213,126.714046,33.31105531,http://place.map.kakao.com/9321674
284,8710781,김녕초등학교 동복분교장,학교,제주특별자치도 제주시 구좌읍 동복로 66-5,126.7135249,33.55235016,http://place.map.kakao.com/8710781
285,736598517,김녕초등학교병설동복분교장유치원,어린이집/유치원,제주특별자치도 제주시 구좌읍 동복로 66-5,126.7135508,33.5523412,http://place.map.kakao.com/736598517
286,8114825,태흥초등학교,학교,제주특별자치도 서귀포시 남원읍 태위로 915,126.7428413,33.28639554,http://place.map.kakao.com/8114825
287,9494225,태흥초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 남원읍 태위로 915,126.7428456,33.28638834,http://place.map.kakao.com/9494225
288,10217071,김녕초등학교,학교,제주특별자치도 제주시 구좌읍 김녕로 117,126.7504851,33.55543066,http://place.map.kakao.com/10217071
289,8213223,김녕중학교,학교,제주특별자치도 제주시 구좌읍 김녕로 118-20,126.7508163,33.55258951,http://place.map.kakao.com/8213223
290,8181906,흥산초등학교,학교,제주특별자치도 서귀포시 남원읍 일주동로 6642,126.7652842,33.30013032,http://place.map.kakao.com/8181906
291,20666507,흥산초등학교병설유치원,어린이집/유치원,제주특별자치도 서귀포시 남원읍 일주동로 6642,126.7652842,33.30014474,http://place.map.kakao.com/20666507
292,8108200,토산초등학교,학교,제주특별자치도 서귀포시 표선면 토산중앙로 68-9,126.7776307,33.31241158,http://place.map.kakao.com/8108200
293,9553551,토산초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 표선면 토산중앙로 68-9,126.7776177,33.31243681,http://place.map.kakao.com/9553551
294,7956706,송당초등학교,학교,제주특별자치도 제주시 구좌읍 중산간동로 2218-3,126.7809916,33.47109864,http://place.map.kakao.com/7956706
295,9157586,송당초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 구좌읍 중산간동로 2218-3,126.7810131,33.47109867,http://place.map.kakao.com/9157586
296,8630872,가마초등학교,학교,제주특별자치도 서귀포시 표선면 일주동로6285번길 8,126.7997111,33.30588888,http://place.map.kakao.com/8630872
297,11124750,성읍초등학교,학교,제주특별자치도 서귀포시 표선면 성읍민속로 65,126.7980148,33.38394159,http://place.map.kakao.com/11124750
298,10476609,성읍초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 표선면 성읍민속로 65,126.7980192,33.38391275,http://place.map.kakao.com/10476609
299,10137329,구좌중앙초등학교,학교,제주특별자치도 제주시 구좌읍 월정7길 1,126.7976426,33.55169396,http://place.map.kakao.com/10137329
