12559197, 죽이야기 제주한국병원점, 음식점, 제주특별자치도 제주시 서광로 189, 126.51665214821146, 33.50023579132924, 음식점 > 한식 > 죽 > 죽이야기,제주특별자치도 제주시 삼도일동 518-5
16897543, 나례식당, 음식점, 제주특별자치도 제주시 평전1길 18-1, 126.51725291913345, 33.5005735256088, 음식점 > 한식 > 죽,제주특별자치도 제주시 삼도일동 517-7
1759347133, 벌크커피 제주삼도점, 카페, 제주특별자치도 제주시 서광로11길 19, 126.516407087472, 33.5017296740115, 음식점 > 카페 > 벌크커피,제주특별자치도 제주시 삼도일동 504-9
20151700, 주영올레베이커리, 음식점, 제주특별자치도 제주시 서광로 183, 126.51609264110675, 33.50021918196265, 음식점 > 간식 > 제과,베이커리,제주특별자치도 제주시 삼도일동 507-5
337819268, 아지매해장국, 음식점, 제주특별자치도 제주시 평전1길 26, 126.516400651243, 33.5005647925486, 음식점 > 한식 > 국밥,제주특별자치도 제주시 삼도일동 506-9
1975783343, 김밥군떡볶이양, 음식점, 제주특별자치도 제주시 서사로18길 41, 126.515458982155, 33.5019225168065, 음식점 > 분식,제주특별자치도 제주시 삼도일동 504-15
15460055, 제주할망포크, 음식점, 제주특별자치도 제주시 서광로9길 24, 126.515351125947, 33.501965371352, 음식점 > 한식 > 순대,제주특별자치도 제주시 삼도1동 504
21546633, 해피데이, 카페, 제주특별자치도 제주시 서광로 193, 126.517064540908, 33.5003888668001, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 삼도1동 518-1
17732116, 효퇴국수국밥, 음식점, 제주특별자치도 제주시 서사로 122-1, 126.51960543996081, 33.50154015955687, 음식점 > 한식 > 국수,제주특별자치도 제주시 삼도일동 533-7
1575226983, 집아페, 음식점, 제주특별자치도 제주시 서광로13길 3, 126.517701710837, 33.5003733168094, 음식점 > 일식 > 일식집,제주특별자치도 제주시 삼도1동 518-9
24225685, 영춘식당, 음식점, 제주특별자치도 제주시 평전길 12, 126.51934311003819, 33.50090983113107, 음식점 > 한식,제주특별자치도 제주시 삼도일동 534-1
11144327, 삼조삼계탕, 음식점, 제주특별자치도 제주시 서광로13길 12, 126.517917383421, 33.5010701849552, 음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕,제주특별자치도 제주시 삼도1동 521-16
2101061224, 베트남전통쌀국수, 음식점, 제주특별자치도 제주시 평전1길 16, 126.51771975627209, 33.500612308866806, 음식점 > 아시아음식 > 동남아음식 > 베트남음식,제주특별자치도 제주시 삼도일동 517-14
768233943, 우미가, 음식점, 제주특별자치도 제주시 서광로13길 2, 126.517889457515, 33.5002838882983, 음식점 > 한식 > 찌개,전골,제주특별자치도 제주시 삼도일동 519
710613545, 삼복정, 음식점, 제주특별자치도 제주시 평전1길 3, 126.518864032727, 33.5003598038986, 음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕,제주특별자치도 제주시 삼도1동 519-13
9858833, 성남당과자점, 음식점, 제주특별자치도 제주시 서광로 207, 126.518512339428, 33.5001276302106, 음식점 > 간식 > 제과,베이커리,제주특별자치도 제주시 삼도1동 519-14
10743079, 1080칼국수, 음식점, 제주특별자치도 제주시 서광로13길 3, 126.51769750631, 33.5003552686075, 음식점 > 한식 > 국수,제주특별자치도 제주시 삼도1동 518-9
89241060, 다올국수, 음식점, 제주특별자치도 제주시 서광로 209-1, 126.51891247972914, 33.50016164180805, 음식점 > 한식 > 국수,제주특별자치도 제주시 삼도일동 519-10
13024937, 파리바게뜨 제주서사라점, 음식점, 제주특별자치도 제주시 서광로 205, 126.51828394049673, 33.50017362522255, 음식점 > 간식 > 제과,베이커리 > 파리바게뜨,제주특별자치도 제주시 삼도일동 519-15
10716595, 정진숯불갈비, 음식점, 제주특별자치도 제주시 평전길 25, 126.51909531444927, 33.50212782156067, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 삼도일동 524-7
11434039, 대야성, 음식점, 제주특별자치도 제주시 서사로18길 21, 126.5175985744394, 33.50189390043561, 음식점 > 중식 > 중국요리,제주특별자치도 제주시 삼도일동 514-15
1818162931, 오삼커피바, 카페, 제주특별자치도 제주시 서광로13길 11, 126.517702215398, 33.5010585284854, 음식점 > 카페,제주특별자치도 제주시 삼도일동 516-7
33184708, 보영이네시장치킨, 음식점, 제주특별자치도 제주시 평전길 6, 126.519284695199, 33.500575113948, 음식점 > 치킨,제주특별자치도 제주시 삼도일동 534
1980800968, 명인장어통일, 음식점, 제주특별자치도 제주시 평전길 4, 126.519268299362, 33.5004262876815, 음식점 > 한식 > 해물,생선 > 장어,제주특별자치도 제주시 삼도일동 534-7
1264478363, 막창상회 서사라점, 음식점, 제주특별자치도 제주시 서광로 207, 126.51852098838802, 33.50012045108511, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 삼도일동 519-14
1720125943, 골목집갈비, 음식점, 제주특별자치도 제주시 서사로18길 19, 126.517721175573, 33.5019088031817, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 삼도일동 514-17
1114108866, 호산나떡볶이 본점, 음식점, 제주특별자치도 제주시 평전1길 16, 126.517714485596, 33.5005924533328, 음식점 > 분식 > 떡볶이,제주특별자치도 제주시 삼도일동 517-14
230111266, 백년갈비, 음식점, 제주특별자치도 제주시 서광로 197, 126.517551286682, 33.5001365141392, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 삼도일동 518-11
1714921577, 도마도숯불갈비, 음식점, 제주특별자치도 제주시 서광로 201, 126.518014191856, 33.5001076615823, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 삼도일동 519-7
18781268, 신기루, 음식점, 제주특별자치도 제주시 서사로18길 2, 126.5194184096061, 33.502083995615834, 음식점 > 한식,제주특별자치도 제주시 삼도일동 532-5
26878029, 대정몽생이, 음식점, 제주특별자치도 제주시 서광로13길 7, 126.517725358126, 33.5007665028574, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 삼도1동 517-12
1372705165, 커피다, 카페, 제주특별자치도 제주시 서광로 197-1, 126.517694041782, 33.500203787701, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 삼도1동 518-12
9203474, 씨가, 음식점, 제주특별자치도 제주시 평전길 10, 126.519253133065, 33.5008337483393, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 삼도1동 534-2
1158108246, 태기네, 음식점, 제주특별자치도 제주시 평전1길 5, 126.518639106277, 33.5003616350463, 음식점 > 한식,제주특별자치도 제주시 삼도일동 519-2
20151771, 로제뜨, 카페, 제주특별자치도 제주시 서사로20길 4, 126.519306480912, 33.501306389401, 음식점 > 카페,제주특별자치도 제주시 삼도1동 533-18
1905326439, 주식회사, 음식점, 제주특별자치도 제주시 평전길 13, 126.519088024599, 33.5011107978646, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 삼도1동 521-7
8728615, 간이역 삼도역점, 음식점, 제주특별자치도 제주시 서광로13길 9, 126.51769959698525, 33.500948524107464, 음식점 > 술집 > 호프,요리주점 > 간이역,제주특별자치도 제주시 삼도일동 516-10
1000512897, 한국식당, 음식점, 제주특별자치도 제주시 평전1길 16, 126.517663211181, 33.5005237327666, 음식점 > 한식,제주특별자치도 제주시 삼도일동 517-14
7857277, 뜰방다방, 카페, 제주특별자치도 제주시 서광로13길 9, 126.517702835401, 33.5009467335298, 음식점 > 카페 > 다방,제주특별자치도 제주시 삼도1동 516-10
2019392889, 골라골라, 음식점, 제주특별자치도 제주시 평전1길 16, 126.517726373069, 33.500583483686, 음식점 > 치킨,제주특별자치도 제주시 삼도일동 517-14
16265989, 토크쇼 서사라점, 음식점, 제주특별자치도 제주시 서광로13길 10, 126.517909513987, 33.5009367187654, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 삼도1동 521-8
23382997, 귀인, 카페, 제주특별자치도 제주시 서사로 126, 126.519591419469, 33.501156027117, 음식점 > 카페,제주특별자치도 제주시 삼도1동 534-11
930436084, 옹기종기, 음식점, 제주특별자치도 제주시 평전1길 16, 126.51767029909, 33.500604002024, 음식점 > 한식,제주특별자치도 제주시 삼도일동 517-14
18734732, 민비네꼬꼬총각, 음식점, 제주특별자치도 제주시 평전길 3, 126.519079338801, 33.5003462143082, 음식점 > 한식,제주특별자치도 제주시 삼도1동 519-5
15740051, 홍림, 음식점, 제주특별자치도 제주시 평전길 3, 126.519087947852, 33.5003462477232, 음식점 > 한식,제주특별자치도 제주시 삼도1동 519-5
15780087, 홍당무, 음식점, 제주특별자치도 제주시 서사로18길 2, 126.519358055348, 33.5020999901495, 음식점,제주특별자치도 제주시 삼도1동 532-5
27541357, 하빌리스 커피로스터스, 카페, 제주특별자치도 제주시 전농로 37, 126.517166205588, 33.5045618282155, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 삼도1동 701-5
1289727651, 아일랜드프로젝트, 카페, 제주특별자치도 제주시 전농로 29, 126.51636648115955, 33.50458034721752, 음식점 > 카페,제주특별자치도 제주시 삼도일동 719-30
46113494, 돈앤삼겹 서사라점, 음식점, 제주특별자치도 제주시 전농로 35, 126.51690791160132, 33.504562624531914, 음식점 > 한식 > 육류,고기 > 삼겹살,제주특별자치도 제주시 삼도일동 701-8
1301099114, 별헤는밤, 음식점, 제주특별자치도 제주시 전농로 28-1, 126.516186151232, 33.5043019530977, 음식점 > 술집,제주특별자치도 제주시 삼도일동 500-4
8532738, 중국성, 음식점, 제주특별자치도 제주시 서광로11길 36, 126.51667545588967, 33.50301278419694, 음식점 > 중식 > 중국요리,제주특별자치도 제주시 삼도1동 511
1392702539, 카도돈카츠, 음식점, 제주특별자치도 제주시 서광로11길 36, 126.516647335308, 33.5030379190537, 음식점 > 일식 > 돈까스,우동,제주특별자치도 제주시 삼도일동 511
218767453, 무판, 음식점, 제주특별자치도 제주시 전농로 34, 126.51684523422529, 33.504221578671114, 음식점 > 한식,제주특별자치도 제주시 삼도일동 508
1056477804, 뉴욕버거 제주삼도점, 음식점, 제주특별자치도 제주시 전농로 18, 126.51503440257974, 33.504339824954656, 음식점 > 양식 > 햄버거 > 뉴욕버거,제주특별자치도 제주시 삼도일동 498-2
1595791969, 자담치킨 제주삼도점, 음식점, 제주특별자치도 제주시 전농로 33, 126.51675713572439, 33.5045818715423, 음식점 > 치킨 > 자담치킨,제주특별자치도 제주시 삼도일동 701-10
10898368, 투다리 전농점, 음식점, 제주특별자치도 제주시 전농로 34, 126.516763023752, 33.5042969917081, 음식점 > 술집 > 오뎅바 > 투다리,제주특별자치도 제주시 삼도일동 508
997185312, 머쉬, 카페, 제주특별자치도 제주시 전농로 18, 126.515037656262, 33.5043353297351, 음식점 > 카페,제주특별자치도 제주시 삼도일동 498-2
811436941, 스윗츄, 음식점, 제주특별자치도 제주시 전농로 28, 126.51608584574018, 33.50434123137416, 음식점 > 간식 > 제과,베이커리,제주특별자치도 제주시 삼도일동 500-16
450708865, 전농이십칠, 음식점, 제주특별자치도 제주시 전농로 27, 126.516136832692, 33.5046551842105, 음식점,제주특별자치도 제주시 삼도일동 719-4
1827736460, 까치상사, 카페, 제주특별자치도 제주시 전농로 36, 126.51694694033007, 33.50431754391366, 음식점 > 카페 > 테마카페,제주특별자치도 제주시 삼도일동 508-1
1221853587, 탐라국꾼, 음식점, 제주특별자치도 제주시 전농로 17-1, 126.515148236742, 33.5045764873378, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 삼도일동 721-26
1333165654, 놀터, 음식점, 제주특별자치도 제주시 전농로 30, 126.51628730211, 33.504304151232, 음식점 > 술집 > 실내포장마차,제주특별자치도 제주시 삼도일동 500-5
2106909178, 카페쏘해피, 카페, 제주특별자치도 제주시 서광로13길 32, 126.51797201707423, 33.50286276153354, 음식점 > 카페,제주특별자치도 제주시 삼도일동 526-3
1935870446, 이디야커피 제주삼도점, 카페, 제주특별자치도 제주시 서사로 90, 126.519688700013, 33.5045860584008, 음식점 > 카페 > 커피전문점 > 이디야커피,제주특별자치도 제주시 삼도1동 786-7
690714771, 여진이네, 음식점, 제주특별자치도 제주시 전농로 46, 126.51798557924413, 33.50429904927929, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 삼도일동 529
88628114, 사쿠라미치, 음식점, 제주특별자치도 제주시 전농로 48-1, 126.518376332512, 33.5042825370512, 음식점 > 술집 > 일본식주점,제주특별자치도 제주시 삼도일동 529-3
8435487, 서사라떡집, 음식점, 제주특별자치도 제주시 전농로 41-1, 126.517644030965, 33.5045636894257, 음식점 > 간식 > 떡,한과,제주특별자치도 제주시 삼도1동 701-20
8827705, 국진장, 음식점, 제주특별자치도 제주시 전농로 56-1, 126.519173647323, 33.5043099768624, 음식점 > 중식 > 중국요리,제주특별자치도 제주시 삼도일동 529-11
1584154193, 북촌삼대갈비 제주삼도점, 음식점, 제주특별자치도 제주시 서사로 102, 126.51960549296463, 33.50328383787787, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 삼도일동 531-10
1878953650, 춘천명동닭갈비 서사라점, 음식점, 제주특별자치도 제주시 서사로 110-1, 126.519658826403, 33.5025907207894, 음식점 > 한식 > 육류,고기 > 닭요리,제주특별자치도 제주시 삼도일동 532-7
1103938832, 훕, 카페, 제주특별자치도 제주시 전농로 54-1, 126.518975729876, 33.5042911767852, 음식점 > 카페,제주특별자치도 제주시 삼도일동 529-9
562688408, 난타5000피자 서사로점, 음식점, 제주특별자치도 제주시 전농로 53-1, 126.519034579699, 33.504547457172, 음식점 > 양식 > 피자 > 난타5000피자,제주특별자치도 제주시 삼도일동 782-36
11496584, 덕이대가, 음식점, 제주특별자치도 제주시 서사로14길 4, 126.519121215958, 33.5036714467125, 음식점 > 샤브샤브,제주특별자치도 제주시 삼도1동 528-16
11446472, 처갓집, 음식점, 제주특별자치도 제주시 서사로 100, 126.51966029829, 33.5034932195787, 음식점 > 치킨,제주특별자치도 제주시 삼도1동 531-1
2007736365, 오멍가멍술한잔, 음식점, 제주특별자치도 제주시 전농로 44, 126.517718671582, 33.5043007153698, 음식점 > 술집,제주특별자치도 제주시 삼도1동 508-5
649247141, 구들, 카페, 제주특별자치도 제주시 전농로 56, 126.519099470652, 33.504295263509, 음식점 > 카페,제주특별자치도 제주시 삼도일동 529-10
1361103827, 숯불애꼬꼬, 음식점, 제주특별자치도 제주시 전농로 53-1, 126.519038784696, 33.5045655053205, 음식점 > 한식,제주특별자치도 제주시 삼도일동 782
10892175, 팡돌국수방, 음식점, 제주특별자치도 제주시 서사로 106, 126.51969752442, 33.502988472675, 음식점 > 한식 > 국수,제주특별자치도 제주시 삼도1동 531-5
27412084, 칠공팔공빛아지트, 음식점, 제주특별자치도 제주시 서사로 110, 126.519660336297, 33.5027070319528, 음식점 > 한식 > 한정식,제주특별자치도 제주시 삼도1동 532-6
1424663140, 미애분식, 음식점, 제주특별자치도 제주시 전농로 52, 126.518745167853, 33.5043371641649, 음식점 > 분식,제주특별자치도 제주시 삼도일동 529-7
1136326834, 느영나영혼듸모영 용담점, 음식점, 제주특별자치도 제주시 용문로18길 16, 126.510183602141, 33.5068857678731, 음식점 > 한식,제주특별자치도 제주시 용담이동 2706-7
710007546, 디오, 카페, 제주특별자치도 제주시 남성로11길 25, 126.512196792292, 33.5071569752836, 음식점 > 카페,제주특별자치도 제주시 용담일동 260
11195813, 용두암갯바위, 음식점, 제주특별자치도 제주시 용문로18길 19-8, 126.511142177032, 33.506373844199, 음식점 > 한식 > 해물,생선 > 회,제주특별자치도 제주시 용담2동 2685-22
2058522387, 타요키즈카페 제주용담점, 카페, 제주특별자치도 제주시 남성로 75, 126.514494383446, 33.5066106205683, 음식점 > 카페 > 테마카페 > 키즈카페,제주특별자치도 제주시 용담1동 248-5
624119449, 용담술퍼마켓, 음식점, 제주특별자치도 제주시 남성로11길 6, 126.51323793325, 33.5057365570068, 음식점 > 술집,제주특별자치도 제주시 용담일동 253-10
648061721, 부띠크아바, 카페, 제주특별자치도 제주시 남성로 75, 126.514494363308, 33.5066142268522, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 용담1동 248-5
1105114080, 어피니티, 카페, 제주특별자치도 제주시 남성로 78, 126.514997686793, 33.5066775064137, 음식점 > 카페,제주특별자치도 제주시 용담1동 249-4
1940785436, 제주앙, 음식점, 제주특별자치도 제주시 용남1길 16, 126.514417233554, 33.5073207716429, 음식점 > 간식 > 떡,한과,제주특별자치도 제주시 용담일동 247-13
11150613, 주전자, 음식점, 제주특별자치도 제주시 남성로11길 3, 126.513243631048, 33.5054877403362, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 용담1동 264-6
11382844, 혼섬갈비 용담점, 음식점, 제주특별자치도 제주시 흥운길 10, 126.511182310868, 33.5099551192487, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 용담2동 357-37
11401151, 시영통닭 용담점, 음식점, 제주특별자치도 제주시 용문로 160, 126.51041147379809, 33.5086573919676, 음식점 > 치킨,제주특별자치도 제주시 용담이동 2679-4
13281617, 파리바게뜨 제주용담점, 음식점, 제주특별자치도 제주시 용문로 162, 126.51073674027049, 33.508806537739865, 음식점 > 간식 > 제과,베이커리 > 파리바게뜨,제주특별자치도 제주시 용담이동 2678-1
12410371, 매니아불닭 용담점, 음식점, 제주특별자치도 제주시 흥운길 3, 126.51077724418643, 33.50964157015437, 음식점 > 한식 > 육류,고기 > 닭요리,제주특별자치도 제주시 용담이동 623-23
524292976, 카페온제, 카페, , 126.512494673793, 33.5096943214105, 음식점 > 카페,제주특별자치도 제주시 용담일동 306-23
73339130, 배스킨라빈스 제주용담점, 음식점, 제주특별자치도 제주시 서문로 2, 126.511798379474, 33.5091100538127, 음식점 > 간식 > 아이스크림 > 배스킨라빈스,제주특별자치도 제주시 용담일동 243-22
12501005, 호식이두마리치킨 용담로터리점, 음식점, 제주특별자치도 제주시 용문로 165, 126.510927987498, 33.5092472688752, 음식점 > 치킨 > 호식이두마리치킨,제주특별자치도 제주시 용담2동 624-12
1453194123, 썸오브어스 커피 some of us coffee, 카페, 제주특별자치도 제주시 서문로 8, 126.512487019983, 33.5093318520396, 음식점 > 카페,제주특별자치도 제주시 용담일동 243
328782649, 카페7, 카페, 제주특별자치도 제주시 용문로 168, 126.511153589371, 33.5089380122646, 음식점 > 카페,제주특별자치도 제주시 용담2동 2678-2
2129955384, 김준호의대단한갈비 제주용담점, 음식점, 제주특별자치도 제주시 용화로 61, 126.510057430261, 33.5094133280336, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 용담이동 624-8
622940650, 처갓집양념치킨 용담점, 음식점, 제주특별자치도 제주시 용문로 162, 126.51073674027, 33.5088065377399, 음식점 > 치킨 > 처갓집양념치킨,제주특별자치도 제주시 용담2동 2678-1
10807488, 조바기, 음식점, 제주특별자치도 제주시 용화로 62, 126.510032921545, 33.509178817684, 음식점 > 한식 > 해물,생선 > 아구,제주특별자치도 제주시 용담2동 625
864644549, 피자클래스 용담삼도점, 음식점, 제주특별자치도 제주시 용문로 162, 126.51073674027, 33.5088065377399, 음식점 > 양식 > 피자,제주특별자치도 제주시 용담2동 2678-1
1073154098, 카페더문, 카페, 제주특별자치도 제주시 흥운길 7, 126.51084044922564, 33.50988524904773, 음식점 > 카페,제주특별자치도 제주시 용담이동 623-13
10050778, 현가네, 음식점, 제주특별자치도 제주시 흥운길 1, 126.510659821418, 33.5094698042862, 음식점 > 한식 > 감자탕,제주특별자치도 제주시 용담2동 623-8
24986620, 경화네먹거리, 음식점, 제주특별자치도 제주시 용화로 64, 126.51012027473088, 33.50914760747637, 음식점 > 한식,제주특별자치도 제주시 용담이동 625-3
9283479, 영영카페, 카페, 제주특별자치도 제주시 서문로 1, 126.511998262949, 33.5095472109771, 음식점 > 카페,제주특별자치도 제주시 용담1동 306-10
1196893554, 위트모, 카페, 제주특별자치도 제주시 용화로 61, 126.510060664068, 33.5094124392325, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 용담이동 624-8
369083124, 미스터커피베어, 카페, 제주특별자치도 제주시 용화로 61, 126.51005960814938, 33.50940882869631, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 용담이동 624-8
10380290, 보고싶다친구야, 음식점, 제주특별자치도 제주시 서문로 3, 126.51213692642322, 33.5095784111739, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 용담일동 306-22
1355566387, 알라카트, 음식점, 제주특별자치도 제주시 용화로 63, 126.51037427705786, 33.50933794552352, 음식점 > 양식,제주특별자치도 제주시 용담이동 624-10
16266100, 그날이오면, 음식점, 제주특별자치도 제주시 용문로 162, 126.510826900495, 33.5088501701006, 음식점 > 술집,제주특별자치도 제주시 용담2동 2678-1
1388868291, 가보면호프, 음식점, 제주특별자치도 제주시 흥운길 1, 126.51069100201754, 33.50947533698298, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 용담이동 623-8
455216502, 넉둥베기, 음식점, 제주특별자치도 제주시 서문로 9-1, 126.51261652175117, 33.509845366389484, 음식점 > 한식,제주특별자치도 제주시 용담일동 306-5
10636232, 오뚜기갈비, 음식점, 제주특별자치도 제주시 용남길 27, 126.51393020470896, 33.509732419299866, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 용담일동 242-10
12523263, 올레쇠막, 음식점, 제주특별자치도 제주시 용남길 23, 126.51419410369245, 33.50950174573495, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 용담일동 241-12
18816565, 제주용담수산, 음식점, 제주특별자치도 제주시 서문로 24-1, 126.514083979866, 33.5099485026052, 음식점 > 한식 > 해물,생선,제주특별자치도 제주시 용담1동 231-2
19550711, 불난닭짱, 음식점, 제주특별자치도 제주시 서문로 18-2, 126.51352447989261, 33.50972722040739, 음식점 > 한식 > 육류,고기 > 닭요리,제주특별자치도 제주시 용담일동 242-16
24993157, 오메기떡, 음식점, 제주특별자치도 제주시 서문로 16, 126.513211842403, 33.5096277190201, 음식점 > 간식 > 떡,한과,제주특별자치도 제주시 용담1동 242-3
1282169988, 레옹앤젤리, 음식점, 제주특별자치도 제주시 용담로18길 6, 126.514618707572, 33.509402431923, 음식점 > 간식 > 제과,베이커리,제주특별자치도 제주시 용담일동 231-19
1628357867, 대정골갈비, 음식점, 제주특별자치도 제주시 용담로18길 3, 126.514836551368, 33.5093239452814, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 용담일동 232-15
9331557, 제주웰빙보리떡, 음식점, 제주특별자치도 제주시 서문로 16, 126.5132129893235, 33.5096151012639, 음식점 > 간식 > 떡,한과,제주특별자치도 제주시 용담일동 242-3
232240676, 종로빈대떡 제주용담점, 음식점, 제주특별자치도 제주시 용담로 122, 126.51458284215065, 33.509850381765276, 음식점 > 한식,제주특별자치도 제주시 용담일동 231-6
927924738, 부전자전, 음식점, 제주특별자치도 제주시 용남1길 12, 126.514566444138, 33.5075828176459, 음식점 > 한식,제주특별자치도 제주시 용담일동 247-19
10391263, 배터지는생동까스 용담점, 음식점, 제주특별자치도 제주시 용남길 22, 126.51442627024406, 33.50955675134538, 음식점 > 분식 > 배터지는생동까스,제주특별자치도 제주시 용담일동 231-18
12775868, 종점역, 음식점, 제주특별자치도 제주시 서문로 24-3, 126.514183156036, 33.5099200406761, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 용담1동 231-13
9890353, 영암식당, 음식점, 제주특별자치도 제주시 서문로 15, 126.5131786572887, 33.509980110379196, 음식점 > 한식,제주특별자치도 제주시 용담일동 305-17
2068960002, 루미천하, 음식점, 제주특별자치도 제주시 서문로 11, 126.512713576094, 33.5098114877499, 음식점 > 중식 > 중국요리,제주특별자치도 제주시 용담일동 306-6
10429770, 삼일베이커리, 음식점, 제주특별자치도 제주시 서문로 24, 126.514045154252, 33.5099627757571, 음식점 > 간식 > 제과,베이커리,제주특별자치도 제주시 용담1동 231-14
321643338, 뉴썬앤비어, 음식점, 제주특별자치도 제주시 서문로 24-2, 126.51413455855, 33.5099496025691, 음식점 > 술집 > 호프,요리주점,제주특별자치도 제주시 용담일동 231-3
9562974, 24시국수회관, 음식점, 제주특별자치도 제주시 남성로 122-1, 126.51842363403316, 33.50876092303536, 음식점 > 한식 > 국수,제주특별자치도 제주시 삼도일동 797-8
9260041, 아서원, 음식점, 제주특별자치도 제주시 서사로6길 2, 126.51952663591, 33.5082062194676, 음식점 > 중식 > 중국요리,제주특별자치도 제주시 삼도1동 804-5
27330082, 삼다도떡집, 음식점, 제주특별자치도 제주시 남성로 127, 126.51890597929633, 33.50911712216781, 음식점 > 간식 > 떡,한과,제주특별자치도 제주시 삼도일동 799-4
1129786052, 사브로소인제주 직영점, 음식점, 제주특별자치도 제주시 전농로7길 44, 126.518049350632, 33.5083267040669, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 삼도일동 797-11
21291732, 삼룡갈비, 음식점, 제주특별자치도 제주시 남성로 97, 126.515914010408, 33.5083364106099, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 제주시 용담1동 235-5
1514090074, 빽다방 제주삼도일동점, 카페, 제주특별자치도 제주시 서사로8길 1, 126.51957570318582, 33.50711728804436, 음식점 > 카페 > 커피전문점 > 빽다방,제주특별자치도 제주시 삼도일동 788-1
26623085, 마중물삼계탕, 음식점, 제주특별자치도 제주시 서사로 62-3, 126.51970969129601, 33.50682569209032, 음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕,제주특별자치도 제주시 삼도일동 788-15
1679733096, 꽃피는커피, 카페, 제주특별자치도 제주시 남성로 98-1, 126.516139050358, 33.5081245143599, 음식점 > 카페,제주특별자치도 제주시 용담일동 236-10
10733455, 장씨네, 음식점, 제주특별자치도 제주시 서사로12길 2, 126.51953749177133, 33.505462720349826, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 삼도일동 787-5
12388308, 이학일식, 음식점, 제주특별자치도 제주시 남성로 113, 126.517559252567, 33.5089811544612, 음식점 > 일식 > 일식집,제주특별자치도 제주시 삼도1동 710-6
448318729, 유창호횟집, 음식점, 제주특별자치도 제주시 서사로 78, 126.51972243293523, 33.505493189922724, 음식점 > 한식 > 해물,생선 > 회,제주특별자치도 제주시 삼도일동 787-25
2011548975, 만원포차, 음식점, 제주특별자치도 제주시 남성로 108, 126.516830176604, 33.5084806351975, 음식점 > 한식,제주특별자치도 제주시 용담일동 236
10337314, 맛짱맛김밥 서사라점, 음식점, 제주특별자치도 제주시 서사로 74-1, 126.519712418999, 33.5057473997993, 음식점 > 분식,제주특별자치도 제주시 삼도일동 787-4
11124115, 소문난떡집, 음식점, 제주특별자치도 제주시 남성로 98, 126.51602085106671, 33.50809069381424, 음식점 > 간식 > 떡,한과,제주특별자치도 제주시 용담일동 236-7
23700218, 각재기나라, 음식점, 제주특별자치도 제주시 남성로 122, 126.51828377338693, 33.50875136338601, 음식점 > 한식,제주특별자치도 제주시 삼도일동 797-7
803050412, 화정이네밥과술, 음식점, 제주특별자치도 제주시 서사로 72, 126.519715234751, 33.5060169864487, 음식점,제주특별자치도 제주시 삼도일동 787-2
153768001, 더벌브, 카페, 제주특별자치도 제주시 남성로 129, 126.519116787673, 33.5091422835692, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 삼도일동 799-3
317818333, 으뜸아이스크림할인점, 음식점, 제주특별자치도 제주시 서사로 78, 126.519720280545, 33.5054931815789, 음식점 > 간식 > 아이스크림,제주특별자치도 제주시 삼도일동 787-25
1263902060, 영반점, 음식점, 제주특별자치도 제주시 남성로 129-5, 126.51911124594302, 33.50936585651807, 음식점 > 중식 > 중국요리,제주특별자치도 제주시 삼도일동 799-1
