name, address, review, score
"영자여인숙", 제주특별자치도 제주시 고마로 2-4, 0, 0.0
"부림장", 제주특별자치도 제주시 고마로 1, 0, 0.0
"안성여인숙", 제주특별자치도 제주시 동문로10길 6, 0, 0.0
"동도여관", 제주특별자치도 제주시 고마로1길 1-2, 0, 0.0
"청원모텔", 제주특별자치도 제주시 삼성로11길 32, 0, 0.0
"브르장여관", 제주특별자치도 제주시 고마로1길 1, 0, 0.0
"삼장여관", 제주특별자치도 제주시 고마로 2-1, 0, 0.0
"국보여인숙", 제주특별자치도 제주시 고마로1길 1-1, 0, 0.0
"마로호스텔", 제주특별자치도 제주시 동광로21길 5, 12, 4.4
"동궁모텔", 제주특별자치도 제주시 고마로13길 4-1, 0, 0.0
"레몬장여관", 제주특별자치도 제주시 고마로16길 2, 0, 0.0
"선화모텔", 제주특별자치도 제주시 고마로11길 4-2, 0, 0.0
"세명파크", 제주특별자치도 제주시 동광로 163, 0, 0.0
