name, address, review, score
할리스 동탄카림애비뉴점, 경기 화성시 동탄대로시범길 134 0001,1001호, 3, 4.5
할리스 동탄호수공원점, 경기 화성시 동탄순환대로5길 15, 10, 4.0
할리스 용인명지대점, 경기 용인시 처인구 명지로116번길 24-2 1,2층, 3, 4.0
할리스 분당미금점, 경기 성남시 분당구 미금일로90번길 24 지하1층,1층, 2, 
할리스 분당서현점, 경기 성남시 분당구 황새울로 315 대현빌딩 1층 104호, 12, 3.5
할리스 분당수내엔타워점, 경기 성남시 분당구 황새울로200번길 26 엔타워빌딩 1층, 10, 2.4
할리스 분당율동공원점, 경기 성남시 분당구 문정로 140, 9, 1.4
할리스 판교역점, 경기 성남시 분당구 판교역로192번길 12 메리어트호텔 1층, 8, 4.9
할리스 죽전휴게소서울방향점, 경기 용인시 수지구 경부고속도로 400, 0, 1.0
할리스 가락시장역점, 서울 송파구 중대로 130 원전빌딩 1층, 14, 3.4
할리스 수서점, 서울 강남구 밤고개로1길 10 수서현대벤처빌 지하1층 B125, B126호, 4, 4.4
할리스 신흥역점, 경기 성남시 수정구 산성대로 265 2층, 3, 2.6
할리스 성남터미널점, 경기 성남시 분당구 성남대로925번길 16 1층, 9, 1.6
할리스 성남모란역점, 경기 성남시 중원구 성남대로1148번길 8 1층, 10, 1.0
할리스 구리수택점, 경기 구리시 검배로 73, 13, 3.0
할리스 굽은다리역점, 서울 강동구 양재대로 1591 1층, 5, 
할리스 광나루역점, 서울 광진구 천호대로 808 광장현대홈타운 1202동 상가 1층 101호, 5, 3.1
할리스 잠실광고회관점, 서울 송파구 올림픽로35길 137 1층, 13, 4.2
할리스 배명사거리점, 서울 송파구 백제고분로 275, 3, 3.2
할리스 교통회관점, 서울 송파구 올림픽로 319 1층, 1, 1.7
할리스 고덕그라시움후문점, 서울 강동구 동남로82길 77-1 2~4층, 8, 4.5
할리스 광장점, 전북 전주시 덕진구 덕진광장로 12 1,2층, 4, 1.3
할리스 구리장자호수공원점, 경기 구리시 장자대로86번길 18 1,2층, 5, 2.8
할리스 강변역점, 서울 광진구 구의강변로 64 구의아크로리버 1층, 6, 0.0
할리스 방이역점, 서울 송파구 양재대로72길 5 올림픽파크센트레빌 1층, 4, 5.0
할리스 고덕리앤파크점, 서울 강동구 상일로 151, 1, 3.2
할리스 다산한강점, 경기 남양주시 다산지금로163번길 9-12 다온하우스 1동 1층, 0, 0.0
할리스 테크노마트점, 서울 광진구 광나루로56길 85 테크노마트 9층, 1, 3.5
